mo,inflow,precip,evap,outlow,demand,storage,% full,% redu,deficit
10,10694.623728853496,2535.606326397443,108.69483203235723,368.9595004132611,6376.759361490647,64229.357322903044,0.5592023648750801,0.85,15.0
11,952.8652837477746,1199.806218340782,2517.365184802329,357.05758104509135,8441.313340043254,55066.29271910093,0.4794256457933503,1.0,0.0
12,5214.848539485886,1127.366435854674,-1.739653678247123,368.9595004132611,3641.3009471139394,57399.986900592536,0.4997435714207951,0.55,44.99999999999999
1,5207.237319034384,2075.8447680766403,2141.4512260787887,368.9595004132611,3344.15961684361,58828.4986443679,0.5121806746188705,0.55,44.99999999999999
2,3420.0338626313774,508.8534311513504,8.729190173624374,333.25374230875195,3127.910454008015,59287.49255166024,0.5161768297902629,0.55,44.99999999999999
3,10024.894003439618,3976.075921327647,0.2883662739986903,368.9595004132611,4929.577590133361,67989.6370196069,0.5919406233075484,0.55,44.99999999999999
4,54.38906769375481,2506.180810891048,7.490960333569092,595.0959684084856,3078.8404757896337,66868.77949366003,0.5084359518579087,0.4,60.0
5,15765.372127269382,4602.631318770727,627.571775985678,614.9325006887685,3597.4379520997095,82396.84071092599,0.6265033765259039,0.4,60.0
6,911.2332811076587,3013.0635717447003,672.2691227089817,595.0959684084856,3940.8649389815932,81112.90753367929,0.6167410062233734,0.55,44.99999999999999
7,267.12811640472034,1702.7139204942068,7197.408521284859,614.9325006887685,9476.610640233846,65793.79790837075,0.5002623424442944,0.55,44.99999999999999
8,1567.0323823114363,187.19788945715118,521.7118977365462,614.9325006887685,3774.8520793338625,62636.531702380154,0.4762561072345754,0.55,44.99999999999999
9,480.3323236783426,2627.0909744526216,595.9780130511281,357.05758104509135,3944.5077883547347,60846.411618060156,0.5297493029538521,0.55,44.99999999999999
10,5047.387087572505,2401.2097709696536,1389.2663275603118,368.9595004132611,5650.625719145851,60886.1569294829,0.5300953389888784,0.85,14.999999999999986
11,6710.064149222428,2207.560225905436,566.4303308606104,357.05758104509135,5829.174164257015,63051.119228448064,0.5489442281558732,0.85,15.0
12,814.0423626872125,2397.251003276622,2632.4465674279927,368.9595004132611,5519.295277537343,57741.7112490333,0.5027187384121568,0.85,15.0
1,2684.2979799879295,742.1191664749713,1543.5045389576699,368.9595004132611,6629.020038871791,52626.64431725348,0.4581852471245887,0.85,15.0
2,9161.164013697155,2222.254358903381,201.84855910435,333.25374230875195,3744.8496724254333,59730.11071601548,0.520030412241661,0.55,44.99999999999999
3,6253.622421024318,1211.6521573860591,1306.373761376126,368.9595004132611,3467.7979556270448,62052.25407700941,0.5402477725449648,0.55,44.99999999999999
4,789.2499700546166,2161.940681098029,-2.2262335730702034,595.0959684084856,3098.664785760052,61311.91020756659,0.46618436380413286,0.4,60.0
5,536.1585613214512,2665.870906211181,76.90431195652491,614.9325006887685,3333.64361478321,60488.45924767072,0.45992326444246945,0.4,60.0
6,501.08331059066967,917.5341478807823,1367.650447079599,595.0959684084856,2816.851734711943,57127.47855594214,0.4343680886172985,0.4,60.0
7,4419.943064513274,2232.171181516591,1207.6171278039983,614.9325006887685,2805.281105302416,59151.76206817683,0.449759703690382,0.4,60.0
8,10642.359755129872,937.6899624825746,1130.6530960929304,614.9325006887685,2641.5991427368444,66344.62704627073,0.5044505650970766,0.4,60.0
9,4391.165376869465,2388.157480740643,2570.509188999131,357.05758104509135,5344.256296863063,64852.12683697355,0.5646244055050297,0.85,15.000000000000014
10,2067.1283208059644,1261.3211324550648,7124.578114077085,368.9595004132611,14837.962028331942,45849.07664741228,0.39917746583818575,0.85,15.0
11,4960.869922296975,2880.7744474719366,391.38337361499725,357.05758104509135,3191.1475123379987,49751.1325501831,0.4331500755551778,0.4,60.0
12,5136.570265882381,3454.012554349116,994.7207433470248,368.9595004132611,3158.4281023854583,53819.60702426885,0.46857158126797727,0.4,60.0
1,2204.436211236145,633.3342352197069,638.5305794158048,368.9595004132611,3374.8815732968606,52275.00581759878,0.4551237642017646,0.55,44.99999999999999
2,1839.9937200415216,2032.9591226251796,188.24223617598182,333.25374230875195,3764.044797152016,51862.41788462873,0.45153163503447646,0.55,44.99999999999999
3,6903.855170395422,2835.9096507752183,1149.6203121424478,368.9595004132611,4207.794845130121,55875.80804811354,0.4864735582317496,0.55,44.99999999999999
4,4184.557012572807,2410.6543110442217,-1.7476284431031672,595.0959684084856,3334.5734611921016,58543.09757057308,0.44513173058328165,0.4,60.0
5,1010.6110352545686,720.6430032269127,443.06527879939676,614.9325006887685,2572.131704292111,56644.22212527429,0.4306936542223749,0.4,60.0
6,10616.949748983141,735.1565521160956,1104.8841867770752,595.0959684084856,2820.5061312757657,63475.84213991221,0.48263779394161854,0.4,60.0
7,5007.818751906423,850.1454980599374,4165.585361349447,614.9325006887685,6145.784204676493,58407.50432316387,0.44410074897521234,0.4,60.0
8,181.97288574139324,483.36383897169435,1270.2045549779796,614.9325006887685,3429.287619897318,53758.416372312895,0.4087514652667193,0.4,60.0
9,660.1531935709771,1766.8127148867134,2450.5457038845198,357.05758104509135,4291.490015633062,49086.288980207915,0.42736172405832196,0.55,44.99999999999999
10,9726.887372422882,1484.0805965759937,999.4085354100171,368.9595004132611,2634.9690254474453,56293.91988793606,0.49011378038803843,0.4,60.0
11,3480.9416959617183,2582.8891297038936,720.3699783243137,357.05758104509135,4056.464471964331,57223.858682267935,0.4982101399758376,0.55,44.99999999999999
12,4783.967287614913,1112.58541743963,1219.9072825094627,368.9595004132611,3551.3051380623133,57980.239466337436,0.5047954452136172,0.55,44.99999999999999
1,5314.7725090754275,1574.8621557641454,532.3543798796381,368.9595004132611,5886.537064876977,58082.02318600713,0.5056816084747399,0.85,15.0
2,3263.1412995155306,1422.5276094495202,1100.9721974057538,333.25374230875195,3213.0532514945144,58120.412903763165,0.5060158422558462,0.55,44.99999999999999
3,10098.88384020589,619.3059974418939,1272.675331101047,368.9595004132611,4572.371684388161,62624.59622550848,0.5452307755874729,0.55,44.99999999999999
4,6098.064753486821,1055.1120982272769,2636.843845501906,595.0959684084856,4300.995373698226,62244.83788961396,0.47327786809160566,0.4,60.0
5,4530.628421870884,2323.072171496133,481.0104425369864,614.9325006887685,3186.025464844905,64816.57007491031,0.4928320024941745,0.4,60.0
6,2031.9186055883915,1212.7559841574694,579.1041803552216,595.0959684084856,2631.8456380821463,64255.198877810326,0.48856362342244036,0.4,59.99999999999999
7,7505.830423915752,3329.8279357167194,1397.7381504583027,614.9325006887685,3170.267700165703,69907.91888613004,0.5315440112772654,0.4,60.0
